Corpus ID,Slug,Título,Macro tipo,Género,Año de recolección,Municipio o localidad,Departamento,Región provisional,Recolector,Tipo de fuente,Fuente bibliográfica ID,Autor de la fuente,Título de la fuente,Año de la fuente,URL de la fuente,Estado de derechos,Estado de privacidad,Estado de publicación,Alertas de calidad
CLTC-1062-L,esto-dijo-el-armadillo-cltc-1062-l,Esto dijo el armadillo,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1063-L,ora-un-ano-dije-yo-cltc-1063-l,Ora un año dije yo,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1064-L,la-vecina-de-aqui-el-frente-cltc-1064-l,La vecina de aquí el frente,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1065-L,la-vecina-de-aqui-el-frente-cltc-1065-l,La vecina de aquí el frente,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1066-L,la-vecina-de-aqui-el-frente-cltc-1066-l,La vecina de aquí el frente,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1067-L,la-vecina-de-aqui-el-frente-cltc-1067-l,La vecina de aquí el frente,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1068-L,manana-me-voy-de-aqui-cltc-1068-l,Mañana me voy de aquí,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1069-L,mataste-la-mata-e-rosa-cltc-1069-l,Mataste la mata e rosa,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1070-L,mataste-la-mata-e-rosa-cltc-1070-l,Mataste la mata e rosa,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1071-L,las-mujeres-de-hoy-en-dia-cltc-1071-l,Las mujeres de hoy en día,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1072-L,las-muchachas-de-hoy-en-dia-cltc-1072-l,Las muchachas de hoy en día,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1073-L,los-viejitos-de-hoy-en-dia-cltc-1073-l,Los viejitos de hoy en día,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1074-L,bonito-villa-de-leyva-cltc-1074-l,Bonito Villa de Leyva,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1075-L,decis-que-no-me-queres-cltc-1075-l,Decís que no me querés,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1076-L,he-trabajado-todo-un-ano-cltc-1076-l,He trabajado todo un año,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1077-L,mi-chatica-me-encargo-cltc-1077-l,Mi chatica me encargó,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1078-L,alla-arriba-en-aquel-alto-cltc-1078-l,Allá arriba en aquel alto,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1079-L,en-el-otro-lado-del-rio-cltc-1079-l,En el otro lado del río,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1080-L,que-me-miras-a-la-cara-cltc-1080-l,Qué me miras a la cara,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Villa de Leyva,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-1081-L,yo-tenia-unos-amorcitos-cltc-1081-l,Yo tenía unos amorcitos,Lírica,Seguidilla,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=6TVfDlTDMNo&list=PL9B3AA5775BF60185&index=2,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1082-L,mi-mamita-me-pego-cltc-1082-l,Mi mamita me pegó,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=6TVfDlTDMNo&list=PL9B3AA5775BF60185&index=2,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1083-L,yo-tenia-unos-amorcitos-cltc-1083-l,Yo tenía unos amorcitos,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=6TVfDlTDMNo&list=PL9B3AA5775BF60185&index=2,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1084-L,anoche-a-la-medianoche-cltc-1084-l,Anoche a la medianoche,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=6TVfDlTDMNo&list=PL9B3AA5775BF60185&index=2,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1085-L,san-juan-tenia-unos-calzones-cltc-1085-l,San Juan tenía unos calzones,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=6TVfDlTDMNo&list=PL9B3AA5775BF60185&index=2,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1086-L,pa-besar-no-es-menester-cltc-1086-l,Pa’ besar no es menester,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=6TVfDlTDMNo&list=PL9B3AA5775BF60185&index=2,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1087-L,al-pasar-de-una-zanjita-cltc-1087-l,Al pasar de una zanjita,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=6TVfDlTDMNo&list=PL9B3AA5775BF60185&index=2,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1088-L,yagujita-bordadora-cltc-1088-l,Yagujita bordadora,Lírica,Seguidilla,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=SmjR5iBVvhU&list=PL9B3AA5775BF60185&index=4,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,Probable duplicado técnico
CLTC-1089-L,yagujita-bordadora-cltc-1089-l,Yagujita bordadora,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=SmjR5iBVvhU&list=PL9B3AA5775BF60185&index=4,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,Probable duplicado técnico
CLTC-1090-L,yo-adentro-que-taba-helando-cltc-1090-l,Yo adentro que taba helando,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=SmjR5iBVvhU&list=PL9B3AA5775BF60185&index=4,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,Probable duplicado técnico
CLTC-1091-L,yagujita-bordadora-cltc-1091-l,Yagujita bordadora,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=SmjR5iBVvhU&list=PL9B3AA5775BF60185&index=4,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,Probable duplicado técnico
CLTC-1092-L,yo-adentro-que-taba-helando-cltc-1092-l,Yo adentro que taba helando,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=SmjR5iBVvhU&list=PL9B3AA5775BF60185&index=4,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,Probable duplicado técnico
CLTC-1093-L,yagujita-bordadora-cltc-1093-l,Yagujita bordadora,Lírica,Seguidilla,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=SmjR5iBVvhU&list=PL9B3AA5775BF60185&index=4,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,Probable duplicado técnico
CLTC-1094-L,y-una-nina-se-topo-cltc-1094-l,Y una niña se topó,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=SmjR5iBVvhU&list=PL9B3AA5775BF60185&index=4,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1095-L,y-a-yo-me-dicen-benito-cltc-1095-l,Y a yo me dicen Benito,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=SmjR5iBVvhU&list=PL9B3AA5775BF60185&index=4,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1096-L,y-esto-dijo-un-armadillo-cltc-1096-l,Y esto dijo un armadillo,Lírica,Seguidilla,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=nXbLX3MQktc&list=PL9B3AA5775BF60185&index=6,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1097-L,yesto-dijo-un-armadillo-cltc-1097-l,Yesto dijo un armadillo,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=nXbLX3MQktc&list=PL9B3AA5775BF60185&index=6,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1098-L,mi-taita-se-llama-melo-cltc-1098-l,Mi taita se llama Melo,Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=nXbLX3MQktc&list=PL9B3AA5775BF60185&index=6,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
CLTC-1099-L,senora-mi-senorita-cltc-1099-l,"Señora, mi señorita",Lírica,Estrofa de cuatro versos — clasificación abierta,1983,Ráquira,Boyacá,Andina,,Audio,,Believe Music (en representación de FM Entretenimiento),YouTube,,https://www.youtube.com/watch?v=nXbLX3MQktc&list=PL9B3AA5775BF60185&index=6,"Verificar licencia del medio, transcripción y enlace",Revisar consentimiento de voces e imágenes,Publicar metadatos y enlace tras verificar licencia y privacidad,
